	pair	relatedness	second_guess	loglik_ratio	withinDeg_second_guess	withinDeg_ll
4408	KFP058_KFP078	un	deg3	22.271896337369753		
4409	KFP058_KFP079	un	deg3	14.303963358453073		
4410	KFP058_KFP080	un	deg3	23.668547949464713		
4411	KFP058_KFP081	un	deg3	21.166516886812815		
4412	KFP058_KFP082	un	deg3	21.464786761572668		
4413	KFP058_KFP083	un	deg3	21.300379648415856		
4414	KFP058_KFP084	un	deg3	11.960791011710851		
4415	KFP058_KFP085	un	deg3	11.883837223197133		
4416	KFP058_KFP086	un	deg3	15.190794052165986		
4417	KFP058_KFP087	un	deg3	19.680886297266397		
4418	KFP058_KFP088	un	deg3	20.853127727815718		
4419	KFP058_KFP089	un	deg3	19.871884667039467		
4420	KFP058_KFP090	un	deg3	20.839295563311225		
4421	KFP058_KFP091	un	deg3	18.39178009497914		
4422	KFP058_KFP092	un	deg3	20.08673405383479		
4423	KFP058_KFP093	un	deg3	22.824829824375684		
4424	KFP058_KFP094	sib	sec	57.29513221777279	pc	62.94789163583414
4425	KFP058_KFP095	un	deg3	22.81678850324465		
4426	KFP058_KFP096	un	deg3	19.956740237375016		
4427	KFP058_KFP097	un	deg3	18.564840621754684		
4428	KFP058_KFP098	un	deg3	17.840635742824357		
4429	KFP058_KFP099	un	deg3	16.931372536397475		
4430	KFP058_KFP100	un	deg3	14.639810454225199		
4431	KFP058_KFP101	un	deg3	24.047435383237143		
4432	KFP058_KFP102	un	deg3	17.563450763238052		
4433	KFP058_KFP103	un	deg3	15.337168147357488		
4434	KFP058_KFP104	un	deg3	21.20485833454404		
4435	KFP058_KFP105	un	deg3	23.79065959762579		
4436	KFP058_KFP106	un	deg3	20.84089337341038		
4437	KFP059_KFP060	un	deg3	23.548674256263443		
4438	KFP059_KFP061	un	deg3	20.21374277229484		
4439	KFP059_KFP062	un	deg3	18.7774043813472		
4440	KFP059_KFP063	un	deg3	14.963084388204381		
4441	KFP059_KFP064	un	deg3	15.044251067288542		
4442	KFP059_KFP065	un	deg3	14.730311581151682		
4443	KFP059_KFP066	un	deg3	22.89316711978745		
4444	KFP059_KFP067	un	deg3	16.94118805520293		
4445	KFP059_KFP068	un	deg3	20.6037218058882		
4446	KFP059_KFP069	un	deg3	15.722635063532607		
4447	KFP059_KFP070	un	deg3	20.363345671245728		
4448	KFP059_KFP071	un	deg3	17.366554643830113		
4449	KFP059_KFP072	un	deg3	14.922609236971994		
4450	KFP059_KFP073	un	deg3	20.684671487288142		
4451	KFP059_KFP074	un	deg3	21.13126850235972		
4452	KFP059_KFP075	un	deg3	13.634986352832588		
4453	KFP059_KFP076	un	deg3	21.812957008093008		
4454	KFP059_KFP077	un	deg3	14.425117187636259		
4455	KFP059_KFP078	un	deg3	14.357519212590432		
4456	KFP059_KFP079	un	deg3	14.31660009846678		
4457	KFP059_KFP080	un	deg3	22.618620533227386		
4458	KFP059_KFP081	un	deg3	17.515152627347106		
4459	KFP059_KFP082	un	deg3	20.727808036179567		
4460	KFP059_KFP083	un	deg3	17.07565109726329		
4461	KFP059_KFP084	un	deg3	18.257413605920192		
4462	KFP059_KFP085	un	deg3	22.3487442205892		
4463	KFP059_KFP086	un	deg3	15.185461252403913		
4464	KFP059_KFP087	un	deg3	17.233905179928794		
4465	KFP059_KFP088	un	deg3	17.152891296471125		
4466	KFP059_KFP089	un	deg3	22.548085446920823		
4467	KFP059_KFP090	un	deg3	18.44660544048588		
4468	KFP059_KFP091	un	deg3	16.811883651433618		
4469	KFP059_KFP092	un	deg3	20.039744904971712		
4470	KFP059_KFP093	un	deg3	16.831339825218038		
4471	KFP059_KFP094	un	deg3	22.738772768580024		
4472	KFP059_KFP095	un	deg3	19.150490222688628		
4473	KFP059_KFP096	un	deg3	19.74998043113669		
4474	KFP059_KFP097	un	deg3	18.513443037673603		
4475	KFP059_KFP098	un	deg3	18.95778827922163		
4476	KFP059_KFP099	un	deg3	15.767789902426555		
4477	KFP059_KFP100	un	deg3	13.044898475029186		
4478	KFP059_KFP101	un	deg3	17.222428960919842		
4479	KFP059_KFP102	un	deg3	15.410068642554734		
4480	KFP059_KFP103	un	deg3	16.583173014406153		
4481	KFP059_KFP104	un	deg3	18.852670731615266		
4482	KFP059_KFP105	un	deg3	20.033142947472925		
4483	KFP059_KFP106	un	deg3	20.27046516230689		
4484	KFP060_KFP061	un	deg3	16.218369429285985		
4485	KFP060_KFP062	un	deg3	24.505487092397747		
4486	KFP060_KFP063	un	deg3	19.590387177208413		
4487	KFP060_KFP064	un	deg3	23.732610881406803		
4488	KFP060_KFP065	un	deg3	17.03315552167669		
4489	KFP060_KFP066	un	deg3	22.391518596505648		
4490	KFP060_KFP067	deg3	un	0.3120694145718517		
4491	KFP060_KFP068	un	deg3	13.437134234211724		
4492	KFP060_KFP069	un	deg3	20.03906394219007		
4493	KFP060_KFP070	un	deg3	22.834003927476488		
4494	KFP060_KFP071	un	deg3	18.41929870700949		
4495	KFP060_KFP072	un	deg3	23.52875447311749		
4496	KFP060_KFP073	un	deg3	17.119444842703615		
4497	KFP060_KFP074	un	deg3	23.601178493104502		
4498	KFP060_KFP075	un	deg3	16.91703819848908		
4499	KFP060_KFP076	un	deg3	21.89465091410807		
4500	KFP060_KFP077	un	deg3	21.799576818438254		
4501	KFP060_KFP078	un	deg3	23.977301536487406		
4502	KFP060_KFP079	un	deg3	24.11533878343971		
4503	KFP060_KFP080	un	deg3	22.68800263783146		
4504	KFP060_KFP081	un	deg3	23.149981537751273		
4505	KFP060_KFP082	un	deg3	22.35070722201931		
4506	KFP060_KFP083	un	deg3	19.782499478821588		
4507	KFP060_KFP084	un	deg3	22.205197746095568		
4508	KFP060_KFP085	un	deg3	21.549477078950076		
4509	KFP060_KFP086	un	deg3	23.075233660270673		
4510	KFP060_KFP087	un	deg3	15.037496834233934		
4511	KFP060_KFP088	un	deg3	18.264999948539753		
4512	KFP060_KFP089	un	deg3	22.299223994149084		
4513	KFP060_KFP090	un	deg3	22.984527924696287		
4514	KFP060_KFP091	un	deg3	20.84046979264963		
4515	KFP060_KFP092	un	deg3	22.47391534873077		
4516	KFP060_KFP093	un	deg3	17.960898001997975		
4517	KFP060_KFP094	un	deg3	21.752270792703943		
4518	KFP060_KFP095	un	deg3	19.427700548371373		
4519	KFP060_KFP096	un	deg3	15.187103655533747		
4520	KFP060_KFP097	un	deg3	24.294845563035327		
4521	KFP060_KFP098	un	deg3	23.40163456919527		
4522	KFP060_KFP099	un	deg3	23.94750255786516		
4523	KFP060_KFP100	un	deg3	16.161822765054918		
4524	KFP060_KFP101	un	deg3	24.169110033038805		
4525	KFP060_KFP102	un	deg3	22.97795441214293		
4526	KFP060_KFP103	un	deg3	21.037504056838547		
4527	KFP060_KFP104	un	deg3	24.06703022507168		
4528	KFP060_KFP105	un	deg3	20.724713827286227		
4529	KFP060_KFP106	un	deg3	21.56471497147959		
4530	KFP061_KFP062	un	deg3	18.17449952654601		
4531	KFP061_KFP063	un	deg3	21.202631327920468		
4532	KFP061_KFP064	un	deg3	15.461721389458717		
4533	KFP061_KFP065	un	deg3	18.835333959402988		
4534	KFP061_KFP066	un	deg3	14.694400468440564		
4535	KFP061_KFP067	un	deg3	15.913744087251644		
4536	KFP061_KFP068	un	deg3	16.785227915664336		
4537	KFP061_KFP069	un	deg3	14.45938532636842		
4538	KFP061_KFP070	un	deg3	18.208176342160183		
4539	KFP061_KFP071	un	deg3	17.332369215771678		
4540	KFP061_KFP072	un	deg3	22.02587876546613		
4541	KFP061_KFP073	un	deg3	21.97608478311008		
4542	KFP061_KFP074	un	deg3	15.695370807998644		
4543	KFP061_KFP075	un	deg3	14.889415378832384		
4544	KFP061_KFP076	un	deg3	21.86305220851068		
4545	KFP061_KFP077	un	deg3	22.555162586001416		
4546	KFP061_KFP078	un	deg3	14.475650527478821		
4547	KFP061_KFP079	un	deg3	15.332702197147226		
4548	KFP061_KFP080	un	deg3	15.499371782060734		
4549	KFP061_KFP081	un	deg3	18.61873594382314		
4550	KFP061_KFP082	un	deg3	23.269316008979107		
4551	KFP061_KFP083	un	deg3	14.750832430742092		
4552	KFP061_KFP084	un	deg3	15.099231997690142		
4553	KFP061_KFP085	un	deg3	17.862477631836555		
4554	KFP061_KFP086	un	deg3	16.951608705221133		
4555	KFP061_KFP087	un	deg3	14.15945909712582		
4556	KFP061_KFP088	un	deg3	14.149569923881018		
4557	KFP061_KFP089	un	deg3	21.56192742546727		
4558	KFP061_KFP090	un	deg3	19.12356107709411		
4559	KFP061_KFP091	un	deg3	20.99178645524921		
4560	KFP061_KFP092	un	deg3	19.970652558393567		
4561	KFP061_KFP093	un	deg3	14.910008104222698		
4562	KFP061_KFP094	un	deg3	22.740882826769617		
4563	KFP061_KFP095	un	deg3	23.89280183416781		
4564	KFP061_KFP096	un	deg3	21.189199295810113		
4565	KFP061_KFP097	un	deg3	22.60466609004834		
4566	KFP061_KFP098	un	deg3	0.6506438319843255		
4567	KFP061_KFP099	un	deg3	16.165431356553654		
4568	KFP061_KFP100	un	deg3	20.235481130066546		
4569	KFP061_KFP101	un	deg3	15.409735631703146		
4570	KFP061_KFP102	un	deg3	16.23559881556639		
4571	KFP061_KFP103	un	deg3	14.823052650658386		
4572	KFP061_KFP104	un	deg3	18.944513722944066		
4573	KFP061_KFP105	un	deg3	17.040661520182994		
4574	KFP061_KFP106	un	deg3	13.43383510300373		
4575	KFP062_KFP063	un	deg3	22.73117510283328		
4576	KFP062_KFP064	un	deg3	18.56134998420157		
4577	KFP062_KFP065	un	deg3	17.796114645108446		
4578	KFP062_KFP066	un	deg3	15.01679403339608		
4579	KFP062_KFP067	un	deg3	22.031933654951896		
4580	KFP062_KFP068	un	deg3	21.147759239777084		
4581	KFP062_KFP069	un	deg3	19.150056085034976		
4582	KFP062_KFP070	un	deg3	21.664346411011362		
4583	KFP062_KFP071	un	deg3	14.491336372642651		
4584	KFP062_KFP072	un	deg3	18.141573899165227		
4585	KFP062_KFP073	un	deg3	18.415367973709635		
4586	KFP062_KFP074	un	deg3	21.60553934229893		
4587	KFP062_KFP075	un	deg3	14.269731186185709		
4588	KFP062_KFP076	un	deg3	22.66351580564333		
4589	KFP062_KFP077	un	deg3	20.02002647812128		
4590	KFP062_KFP078	un	deg3	14.337414271133639		
4591	KFP062_KFP079	un	deg3	20.143265466757608		
4592	KFP062_KFP080	un	deg3	23.615425331489405		
4593	KFP062_KFP081	un	deg3	17.589002445746928		
4594	KFP062_KFP082	un	deg3	20.801590094976067		
4595	KFP062_KFP083	un	deg3	14.610737317854726		
4596	KFP062_KFP084	un	deg3	14.813869737470212		
4597	KFP062_KFP085	un	deg3	14.648533487434635		
4598	KFP062_KFP086	un	deg3	19.75326193346973		
4599	KFP062_KFP087	un	deg3	16.155591104085488		
4600	KFP062_KFP088	un	deg3	20.63546213789482		
4601	KFP062_KFP089	un	deg3	22.98100738463472		
4602	KFP062_KFP090	un	deg3	19.874752573529573		
4603	KFP062_KFP091	un	deg3	18.490999316700027		
4604	KFP062_KFP092	un	deg3	18.383362927955204		
4605	KFP062_KFP093	un	deg3	18.794688085090684		
4606	KFP062_KFP094	un	deg3	18.53495585549922		
4607	KFP062_KFP095	un	deg3	22.85415248036702		
4608	KFP062_KFP096	un	deg3	22.047245831483227		
4609	KFP062_KFP097	un	deg3	19.151993726027516		
4610	KFP062_KFP098	un	deg3	19.807855985495507		
4611	KFP062_KFP099	un	deg3	21.408410571566264		
4612	KFP062_KFP100	un	deg3	22.198146929214765		
4613	KFP062_KFP101	un	deg3	16.900745404487907		
4614	KFP062_KFP102	un	deg3	22.406810348707037		
4615	KFP062_KFP103	un	deg3	16.456925156395982		
4616	KFP062_KFP104	un	deg3	22.206127334698518		
4617	KFP062_KFP105	un	deg3	17.65692030542027		
4618	KFP062_KFP106	un	deg3	22.740467019916426		
4619	KFP063_KFP064	un	deg3	19.00131962140995		
4620	KFP063_KFP065	un	deg3	15.011751531564189		
4621	KFP063_KFP066	un	deg3	22.60348644558621		
4622	KFP063_KFP067	un	deg3	22.256020048678234		
4623	KFP063_KFP068	un	deg3	22.759305708405012		
4624	KFP063_KFP069	un	deg3	14.967072137994135		
4625	KFP063_KFP070	un	deg3	21.307716546116577		
4626	KFP063_KFP071	un	deg3	20.43954314211271		
4627	KFP063_KFP072	un	deg3	18.035905492925167		
4628	KFP063_KFP073	un	deg3	20.38309975928905		
4629	KFP063_KFP074	un	deg3	16.57041908094584		
4630	KFP063_KFP075	un	deg3	16.049540162884117		
4631	KFP063_KFP076	deg3	un	3.7730721134482788		
4632	KFP063_KFP077	un	deg3	15.555987774900816		
4633	KFP063_KFP078	un	deg3	22.489772880815963		
4634	KFP063_KFP079	un	deg3	15.800200176587396		
4635	KFP063_KFP080	un	deg3	23.627049848552588		
4636	KFP063_KFP081	un	deg3	18.126609634894976		
4637	KFP063_KFP082	un	deg3	22.25494092516624		
4638	KFP063_KFP083	un	deg3	11.928557667268025		
4639	KFP063_KFP084	sib	sec	50.45353459929288	pc	46.170491401454676
4640	KFP063_KFP085	pc	sec	37.902104652995384	sib	79.7502484500758
4641	KFP063_KFP086	sib	sec	68.11390520499185	pc	63.03363274389449
4642	KFP063_KFP087	un	deg3	15.219825002693824		
4643	KFP063_KFP088	un	deg3	20.325619079554826		
4644	KFP063_KFP089	un	deg3	20.616532738787328		
4645	KFP063_KFP090	un	deg3	17.159040545632482		
4646	KFP063_KFP091	un	deg3	22.25846750381811		
4647	KFP063_KFP092	un	deg3	22.4230339842295		
4648	KFP063_KFP093	un	deg3	20.84901256098624		
4649	KFP063_KFP094	un	deg3	18.080224957004702		
4650	KFP063_KFP095	un	deg3	13.906426197742348		
4651	KFP063_KFP096	un	deg3	21.735296539538695		
4652	KFP063_KFP097	un	deg3	15.017998687843145		
4653	KFP063_KFP098	un	deg3	19.956417553294614		
4654	KFP063_KFP099	un	deg3	21.99898157571556		
4655	KFP063_KFP100	un	deg3	18.341345112052068		
4656	KFP063_KFP101	un	deg3	19.554121022734762		
4657	KFP063_KFP102	un	deg3	19.578319813633925		
4658	KFP063_KFP103	un	deg3	21.250849038734263		
4659	KFP063_KFP104	un	deg3	20.26600997026935		
4660	KFP063_KFP105	un	deg3	24.050365844180533		
4661	KFP063_KFP106	deg3	un	3.4353189472667514		
4662	KFP064_KFP065	un	deg3	22.09368960115557		
4663	KFP064_KFP066	un	deg3	19.432024374129924		
4664	KFP064_KFP067	un	deg3	20.128037681218075		
4665	KFP064_KFP068	un	deg3	24.228105907530562		
4666	KFP064_KFP069	un	deg3	16.992901345957762		
4667	KFP064_KFP070	un	deg3	15.124090126186502		
4668	KFP064_KFP071	un	deg3	13.809675050002966		
4669	KFP064_KFP072	un	deg3	19.14201182620013		
4670	KFP064_KFP073	un	deg3	18.92032848428425		
4671	KFP064_KFP074	un	deg3	17.384922977122187		
4672	KFP064_KFP075	un	deg3	15.547341143554606		
4673	KFP064_KFP076	un	deg3	23.61322700444748		
4674	KFP064_KFP077	un	deg3	20.046403510255686		
4675	KFP064_KFP078	un	deg3	19.37393942758217		
4676	KFP064_KFP079	un	deg3	22.708284836663093		
4677	KFP064_KFP080	un	deg3	15.548494021078568		
4678	KFP064_KFP081	un	deg3	19.741361141221205		
4679	KFP064_KFP082	un	deg3	21.65966615958223		
4680	KFP064_KFP083	un	deg3	16.368352076295878		
4681	KFP064_KFP084	un	deg3	21.18302299435368		
4682	KFP064_KFP085	un	deg3	22.269013397586605		
4683	KFP064_KFP086	un	deg3	21.62073836479567		
4684	KFP064_KFP087	un	deg3	17.372033845798338		
4685	KFP064_KFP088	un	deg3	17.509489924095988		
4686	KFP064_KFP089	un	deg3	16.323925708921937		
4687	KFP064_KFP090	un	deg3	15.979019852512238		
4688	KFP064_KFP091	un	deg3	16.383477240683987		
4689	KFP064_KFP092	un	deg3	22.711482019880123		
4690	KFP064_KFP093	un	deg3	14.65672773788174		
4691	KFP064_KFP094	un	deg3	21.22051924530069		
4692	KFP064_KFP095	un	deg3	23.51255822448934		
4693	KFP064_KFP096	un	deg3	19.82077040747413		
4694	KFP064_KFP097	un	deg3	21.24937852618495		
4695	KFP064_KFP098	un	deg3	16.877195064006628		
4696	KFP064_KFP099	un	deg3	16.677833330148587		
4697	KFP064_KFP100	un	deg3	18.60895719069231		
4698	KFP064_KFP101	un	deg3	23.607213280666656		
4699	KFP064_KFP102	un	deg3	17.502275094984498		
4700	KFP064_KFP103	un	deg3	17.14011683714284		
4701	KFP064_KFP104	un	deg3	16.05298304676967		
4702	KFP064_KFP105	un	deg3	20.34628323574725		
4703	KFP064_KFP106	un	deg3	22.088635701407384		
4704	KFP065_KFP066	un	deg3	19.87901855922746		
4705	KFP065_KFP067	un	deg3	15.680805928119982		
4706	KFP065_KFP068	un	deg3	22.6278463612382		
4707	KFP065_KFP069	un	deg3	17.862392957779544		
4708	KFP065_KFP070	un	deg3	21.75156939152066		
4709	KFP065_KFP071	un	deg3	19.020815763166297		
4710	KFP065_KFP072	un	deg3	22.74187470221364		
4711	KFP065_KFP073	un	deg3	18.330699218900012		
4712	KFP065_KFP074	un	deg3	15.522059954788576		
4713	KFP065_KFP075	un	deg3	6.457266657350602		
4714	KFP065_KFP076	un	deg3	15.862152867053965		
4715	KFP065_KFP077	un	deg3	21.721581265433315		
4716	KFP065_KFP078	un	deg3	11.725242104193285		
4717	KFP065_KFP079	un	deg3	15.727201370282955		
4718	KFP065_KFP080	un	deg3	12.354208467383387		
4719	KFP065_KFP081	un	deg3	21.292557114722285		
4720	KFP065_KFP082	un	deg3	21.4098632843868		
4721	KFP065_KFP083	un	deg3	21.028539418255146		
4722	KFP065_KFP084	un	deg3	14.692953689756903		
4723	KFP065_KFP085	un	deg3	12.757805989665258		
4724	KFP065_KFP086	un	deg3	15.414126484535927		
4725	KFP065_KFP087	un	deg3	19.771899701784374		
4726	KFP065_KFP088	un	deg3	18.046985430868066		
4727	KFP065_KFP089	un	deg3	17.914632801715925		
4728	KFP065_KFP090	un	deg3	21.465157723415587		
4729	KFP065_KFP091	un	deg3	21.80556410007739		
4730	KFP065_KFP092	un	deg3	20.296531075294524		
4731	KFP065_KFP093	un	deg3	21.224052699905087		
4732	KFP065_KFP094	un	deg3	19.843276142335526		
4733	KFP065_KFP095	un	deg3	17.830224570024253		
4734	KFP065_KFP096	un	deg3	17.317510038123373		
4735	KFP065_KFP097	un	deg3	14.713811318748641		
4736	KFP065_KFP098	un	deg3	19.59731606650052		
4737	KFP065_KFP099	un	deg3	13.974626111701582		
4738	KFP065_KFP100	un	deg3	14.2313707774872		
4739	KFP065_KFP101	un	deg3	18.6297873301412		
4740	KFP065_KFP102	un	deg3	14.971724811828382		
4741	KFP065_KFP103	un	deg3	16.50456379113257		
4742	KFP065_KFP104	un	deg3	20.405667342884048		
4743	KFP065_KFP105	un	deg3	21.610590159681806		
4744	KFP065_KFP106	un	deg3	11.672183851070029		
4745	KFP066_KFP067	un	deg3	21.875846982445182		
4746	KFP066_KFP068	un	deg3	21.5103673271542		
4747	KFP066_KFP069	un	deg3	17.261103690403615		
4748	KFP066_KFP070	un	deg3	19.68829436603778		
4749	KFP066_KFP071	un	deg3	15.309088279056597		
4750	KFP066_KFP072	un	deg3	21.33959331774236		
4751	KFP066_KFP073	un	deg3	14.413089058756213		
4752	KFP066_KFP074	un	deg3	21.695474357786907		
4753	KFP066_KFP075	un	deg3	16.417241354091402		
4754	KFP066_KFP076	un	deg3	23.98447381929327		
4755	KFP066_KFP077	un	deg3	19.52707925920481		
4756	KFP066_KFP078	un	deg3	14.5459915184465		
4757	KFP066_KFP079	un	deg3	21.521927772985464		
4758	KFP066_KFP080	un	deg3	18.532922551102732		
4759	KFP066_KFP081	un	deg3	17.3443259256411		
4760	KFP066_KFP082	un	deg3	21.583087509362255		
4761	KFP066_KFP083	un	deg3	16.417920021203372		
4762	KFP066_KFP084	un	deg3	16.081656531563794		
4763	KFP066_KFP085	un	deg3	19.54405134918329		
4764	KFP066_KFP086	un	deg3	21.608696828608565		
4765	KFP066_KFP087	un	deg3	15.735424854259007		
4766	KFP066_KFP088	un	deg3	18.437769400779192		
4767	KFP066_KFP089	un	deg3	22.087955011127182		
4768	KFP066_KFP090	un	deg3	22.75059161870513		
4769	KFP066_KFP091	un	deg3	14.906606284752344		
4770	KFP066_KFP092	un	deg3	17.700707168821737		
4771	KFP066_KFP093	un	deg3	21.681643632820624		
4772	KFP066_KFP094	un	deg3	19.991903271258934		
4773	KFP066_KFP095	un	deg3	20.544105462486872		
4774	KFP066_KFP096	un	deg3	14.34473307020653		
4775	KFP066_KFP097	un	deg3	22.617949541694315		
4776	KFP066_KFP098	un	deg3	19.830263681742508		
4777	KFP066_KFP099	un	deg3	20.91812944966		
4778	KFP066_KFP100	un	deg3	16.877207645422462		
4779	KFP066_KFP101	un	deg3	15.482250894148365		
4780	KFP066_KFP102	un	deg3	14.775855499278805		
4781	KFP066_KFP103	un	deg3	13.882142451319849		
4782	KFP066_KFP104	un	deg3	21.113094351356267		
4783	KFP066_KFP105	un	deg3	12.197156525769515		
4784	KFP066_KFP106	un	deg3	14.802460254371223		
4785	KFP067_KFP068	un	deg3	13.990577615033315		
4786	KFP067_KFP069	un	deg3	12.685899271531069		
4787	KFP067_KFP070	un	deg3	19.136695562827068		
4788	KFP067_KFP071	un	deg3	16.501639095385144		
4789	KFP067_KFP072	un	deg3	12.845111453205616		
4790	KFP067_KFP073	un	deg3	19.473386136125555		
4791	KFP067_KFP074	un	deg3	15.288761678231142		
4792	KFP067_KFP075	un	deg3	15.081780327416482		
4793	KFP067_KFP076	un	deg3	16.485649093319807		
4794	KFP067_KFP077	un	deg3	13.863337235681913		
4795	KFP067_KFP078	un	deg3	24.21155979870946		
4796	KFP067_KFP079	un	deg3	15.018936879975627		
4797	KFP067_KFP080	un	deg3	22.99049504878553		
4798	KFP067_KFP081	un	deg3	19.609264394092406		
4799	KFP067_KFP082	un	deg3	23.707322870398002		
4800	KFP067_KFP083	un	deg3	21.6474423975003		
4801	KFP067_KFP084	un	deg3	15.34739327178272		
4802	KFP067_KFP085	un	deg3	15.10171458259697		
4803	KFP067_KFP086	un	deg3	20.79686587078845		
4804	KFP067_KFP087	un	deg3	15.672775932070634		
4805	KFP067_KFP088	un	deg3	13.62644518449656		
4806	KFP067_KFP089	un	deg3	22.242241653412748		
4807	KFP067_KFP090	un	deg3	18.708238135265674		
4808	KFP067_KFP091	un	deg3	20.33626816764263		
4809	KFP067_KFP092	un	deg3	15.217118599452306		
4810	KFP067_KFP093	un	deg3	23.141711541410128		
4811	KFP067_KFP094	deg3	un	1.784450888960464		
4812	KFP067_KFP095	un	deg3	19.55494314498469		
4813	KFP067_KFP096	un	deg3	22.642143312109514		
4814	KFP067_KFP097	un	deg3	23.402090564065706		
4815	KFP067_KFP098	un	deg3	19.658753328665174		
4816	KFP067_KFP099	un	deg3	18.846409711433576		
4817	KFP067_KFP100	un	deg3	13.309053694810698		
4818	KFP067_KFP101	un	deg3	24.13303046919782		
4819	KFP067_KFP102	un	deg3	15.119838224557723		
4820	KFP067_KFP103	un	deg3	14.835336452816366		
4821	KFP067_KFP104	un	deg3	15.225509839868893		
4822	KFP067_KFP105	un	deg3	19.82943794438006		
4823	KFP067_KFP106	un	deg3	22.836195532971033		
4824	KFP068_KFP069	sec	deg3	16.374516851512226		
4825	KFP068_KFP070	un	deg3	23.950916365719195		
4826	KFP068_KFP071	un	deg3	11.507077349958081		
4827	KFP068_KFP072	un	deg3	18.774822664461905		
4828	KFP068_KFP073	un	deg3	20.03027820702482		
4829	KFP068_KFP074	un	deg3	14.665298231305316		
4830	KFP068_KFP075	un	deg3	17.22096642460474		
4831	KFP068_KFP076	un	deg3	15.684098809635543		
4832	KFP068_KFP077	un	deg3	19.1653621082587		
4833	KFP068_KFP078	un	deg3	21.212901123452863		
4834	KFP068_KFP079	un	deg3	22.79603034800675		
4835	KFP068_KFP080	un	deg3	21.87128714313872		
4836	KFP068_KFP081	un	deg3	17.03631283450318		
4837	KFP068_KFP082	un	deg3	22.605021410536665		
4838	KFP068_KFP083	un	deg3	19.274787406854447		
4839	KFP068_KFP084	un	deg3	17.95350212187668		
4840	KFP068_KFP085	un	deg3	20.557292612238825		
4841	KFP068_KFP086	un	deg3	17.36768230050211		
4842	KFP068_KFP087	pc	sec	35.56411457758941	sib	76.3901128530433
4843	KFP068_KFP088	un	deg3	16.988955947128492		
4844	KFP068_KFP089	un	deg3	22.636596717848075		
4845	KFP068_KFP090	un	deg3	19.65381292621601		
4846	KFP068_KFP091	un	deg3	22.840968924743265		
4847	KFP068_KFP092	un	deg3	15.552181457718234		
4848	KFP068_KFP093	un	deg3	22.830629609530657		
4849	KFP068_KFP094	un	deg3	20.064681396453462		
4850	KFP068_KFP095	un	deg3	14.765507179778071		
4851	KFP068_KFP096	un	deg3	21.577928297786684		
4852	KFP068_KFP097	un	deg3	23.70569381462542		
4853	KFP068_KFP098	un	deg3	20.24752726564293		
4854	KFP068_KFP099	un	deg3	17.67577539683589		
4855	KFP068_KFP100	un	deg3	17.173928748328535		
4856	KFP068_KFP101	un	deg3	20.415721515779072		
4857	KFP068_KFP102	un	deg3	22.938467219957598		
4858	KFP068_KFP103	un	deg3	19.650227638677045		
4859	KFP068_KFP104	un	deg3	22.096958097728248		
4860	KFP068_KFP105	un	deg3	23.74209884835159		
4861	KFP068_KFP106	un	deg3	24.19168605244477		
4862	KFP069_KFP070	un	deg3	20.1876229246102		
4863	KFP069_KFP071	un	deg3	19.077431438262124		
4864	KFP069_KFP072	un	deg3	18.907408163639047		
4865	KFP069_KFP073	un	deg3	20.659341711200113		
4866	KFP069_KFP074	un	deg3	15.275445646042273		
4867	KFP069_KFP075	un	deg3	0.012977929306089207		
4868	KFP069_KFP076	un	deg3	23.869204649418858		
4869	KFP069_KFP077	un	deg3	18.29266417822805		
4870	KFP069_KFP078	un	deg3	15.26782399983972		
4871	KFP069_KFP079	un	deg3	19.431737346691307		
4872	KFP069_KFP080	un	deg3	20.38787802689808		
4873	KFP069_KFP081	un	deg3	20.55558876962084		
4874	KFP069_KFP082	un	deg3	20.60902220249295		
4875	KFP069_KFP083	deg3	un	3.3850498584388333		
4876	KFP069_KFP084	un	deg3	14.822060624718688		
4877	KFP069_KFP085	un	deg3	15.24015041226926		
4878	KFP069_KFP086	un	deg3	14.65653671492646		
4879	KFP069_KFP087	sec	deg3	17.025331506760722		
4880	KFP069_KFP088	deg3	sec	1.9011648445905396		
4881	KFP069_KFP089	un	deg3	21.0749656656576		
4882	KFP069_KFP090	un	deg3	21.173342432136906		
4883	KFP069_KFP091	un	deg3	18.911844896522783		
4884	KFP069_KFP092	un	deg3	18.03002277094424		
4885	KFP069_KFP093	un	deg3	22.085088741054737		
4886	KFP069_KFP094	un	deg3	20.055131104477372		
4887	KFP069_KFP095	un	deg3	11.260681869736345		
4888	KFP069_KFP096	un	deg3	21.004610865915087		
4889	KFP069_KFP097	un	deg3	15.364465581197233		
4890	KFP069_KFP098	un	deg3	22.137484685702475		
4891	KFP069_KFP099	un	deg3	18.77165136744407		
4892	KFP069_KFP100	un	deg3	15.418656716687565		
4893	KFP069_KFP101	un	deg3	21.548686642026723		
4894	KFP069_KFP102	un	deg3	20.34983079110316		
4895	KFP069_KFP103	un	deg3	22.996539694473768		
4896	KFP069_KFP104	un	deg3	15.460243556796968		
4897	KFP069_KFP105	un	deg3	24.06661318568172		
4898	KFP069_KFP106	un	deg3	14.36901752114727		
4899	KFP070_KFP071	un	deg3	19.12419547771788		
4900	KFP070_KFP072	un	deg3	14.519778864086447		
4901	KFP070_KFP073	un	deg3	18.789810129252373		
4902	KFP070_KFP074	un	deg3	15.376713745993811		
4903	KFP070_KFP075	un	deg3	19.267181409280965		
