	pair	relatedness	second_guess	loglik_ratio	withinDeg_second_guess	withinDeg_ll
28276	RKF075_RKF185	un	deg3	1.13786344305615		
28277	RKF075_RKF186	un	deg3	0.719344713807999		
28278	RKF075_RKF187	un	deg3	0.442292076992253		
28279	RKF075_RKF188	un	deg3	1.04948607519657		
28280	RKF075_RKF189	un	deg3	1.25614654557262		
28281	RKF075_RKF190	un	deg3	0.671830652178727		
28282	RKF075_RKF191	un	deg3	1.35249853941804		
28283	RKF075_RKF192	un	deg3	0.58485387185047		
28284	RKF075_RKF193	un	deg3	0.043275995474517		
28285	RKF075_RKF194	un	deg3	1.71966850819939		
28286	RKF075_RKF195	un	deg3	0.711253277492858		
28287	RKF075_RKF196	un	deg3	1.25090724082548		
28288	RKF075_RKF197	un	deg3	0.279063893597339		
28289	RKF075_RKF198	un	deg3	1.01798503563083		
28290	RKF075_RKF199	un	deg3	0.925666766670275		
28291	RKF075_RKF200	un	deg3	1.39050240339773		
28292	RKF075_RKF201	un	deg3	0.932506867068724		
28293	RKF075_RKF202	un	deg3	1.04808977327687		
28294	RKF075_RKF204	un	deg3	0.180782404870406		
28295	RKF075_RKF205	un	deg3	0.033770368951423		
28296	RKF075_RKF206	un	deg3	0.669063790847417		
28297	RKF075_RKF207	un	deg3	2.71803264307289		
28298	RKF075_RKF208	un	deg3	1.1155672916023		
28299	RKF075_RKF209	un	deg3	1.08485050786541		
28300	RKF075_RKF210	un	deg3	1.81579252084532		
28301	RKF075_RKF211	un	deg3	0.301469153281488		
28302	RKF075_RKF212	un	deg3	0.160386249964745		
28303	RKF075_RKF213	un	deg3	1.56239454851777		
28304	RKF075_RKF214	un	deg3	0.138696776043474		
28305	RKF075_RKF215	un	deg3	0.631101975522171		
28306	RKF075_RKF216	un	deg3	1.24147600610141		
28307	RKF075_RKF217	un	deg3	0.876073680472189		
28308	RKF075_RKF218	un	deg3	0.734068429340852		
28309	RKF075_RKF219	un	deg3	0.482288681686612		
28310	RKF075_RKF220	un	deg3	1.332204081947		
28311	RKF075_RKF221	un	deg3	0.949218884028284		
28312	RKF075_RKF222	un	deg3	1.78538440546976		
28313	RKF075_RKF223	un	deg3	0.566862393768503		
28314	RKF075_RKF225	un	sec			
28315	RKF075_RKF226	un	deg3	2.78831574426334		
28316	RKF075_RKO001	un	deg3	0.348950088186513		
28317	RKF075_RKO002	un	deg3	2.7293589432067		
28318	RKF075_RKO003	un	deg3	0.22899655133034		
28319	RKF075_RKO004	un	deg3	0.395900759107945		
28320	RKF075_RKO005	un	deg3	0.90917121841656		
28321	RKF076_RKF077	un	deg3	13.6187650174293		
28322	RKF076_RKF078	un	deg3	21.6165598542145		
28323	RKF076_RKF079	un	deg3	18.8026889281339		
28324	RKF076_RKF081	un	deg3	11.0014183790422		
28325	RKF076_RKF082	un	deg3	5.90058097763102		
28326	RKF076_RKF083	un	deg3	17.3200185499463		
28327	RKF076_RKF084	un	deg3	15.4713888553977		
28328	RKF076_RKF085	un	deg3	4.212232398879		
28329	RKF076_RKF086	un	deg3	8.5104881893958		
28330	RKF076_RKF087	un	deg3	12.2236122360016		
28331	RKF076_RKF088	un	deg3	13.9682305782585		
28332	RKF076_RKF089	un	deg3	19.2535649797815		
28333	RKF076_RKF090	un	deg3	21.510399920164		
28334	RKF076_RKF091	un	deg3	22.6811997811042		
28335	RKF076_RKF092	un	deg3	15.106911436226		
28336	RKF076_RKF093	un	deg3	14.1922995362891		
28337	RKF076_RKF094	un	deg3	20.661140868478		
28338	RKF076_RKF095	un	deg3	15.3863892460306		
28339	RKF076_RKF096	un	deg3	13.0829534089851		
28340	RKF076_RKF097	un	deg3	12.444615697308		
28341	RKF076_RKF098	un	deg3	11.2631498111675		
28342	RKF076_RKF099	un	deg3	23.6966886693217		
28343	RKF076_RKF100	un	deg3	17.6659583429214		
28344	RKF076_RKF101	un	deg3	17.5564815784433		
28345	RKF076_RKF102	un	deg3	14.0100465595517		
28346	RKF076_RKF103	un	deg3	18.0325422793053		
28347	RKF076_RKF104	un	deg3	13.6615170949151		
28348	RKF076_RKF105	un	deg3	14.9631937860138		
28349	RKF076_RKF106	un	deg3	17.5384167953905		
28350	RKF076_RKF107	un	deg3	13.825215089571		
28351	RKF076_RKF108	un	deg3	21.7968800110061		
28352	RKF076_RKF109	un	deg3	12.6578671946959		
28353	RKF076_RKF110	un	deg3	15.6315606341593		
28354	RKF076_RKF111	un	deg3	1.1577498195885		
28355	RKF076_RKF112	un	deg3	19.6542750200717		
28356	RKF076_RKF113	un	deg3	15.1292250397316		
28357	RKF076_RKF115	un	deg3	24.9257385449011		
28358	RKF076_RKF116	un	deg3	18.5502798300995		
28359	RKF076_RKF117	un	deg3	15.5143366994757		
28360	RKF076_RKF118	un	deg3	15.0626795766925		
28361	RKF076_RKF119	un	deg3	5.00636864210821		
28362	RKF076_RKF120	un	deg3	14.6675612985532		
28363	RKF076_RKF121	un	deg3	24.1251977154425		
28364	RKF076_RKF122	un	deg3	20.7172384681921		
28365	RKF076_RKF123	un	deg3	5.45409320965718		
28366	RKF076_RKF124	un	deg3	18.8019528894758		
28367	RKF076_RKF125	un	deg3	22.1176948481959		
28368	RKF076_RKF126	un	deg3	18.33766639446		
28369	RKF076_RKF127	un	deg3	14.2289389644366		
28370	RKF076_RKF128	un	deg3	10.0456678651079		
28371	RKF076_RKF129	un	deg3	16.1012228066083		
28372	RKF076_RKF130	un	deg3	14.3159268434207		
28373	RKF076_RKF131	un	deg3	7.07767822306391		
28374	RKF076_RKF132	un	deg3	20.0633782503821		
28375	RKF076_RKF133	un	deg3	16.9340983469976		
28376	RKF076_RKF134	un	deg3	23.3208931842166		
28377	RKF076_RKF135	un	deg3	17.0950533942371		
28378	RKF076_RKF136	un	deg3	13.2461254281279		
28379	RKF076_RKF137	un	deg3	24.351268417194		
28380	RKF076_RKF138	un	deg3	13.7204748747977		
28381	RKF076_RKF139	un	deg3	23.3151126014129		
28382	RKF076_RKF140	un	deg3	15.2870260994589		
28383	RKF076_RKF141	un	deg3	16.3496419301534		
28384	RKF076_RKF142	un	deg3	21.3046661894248		
28385	RKF076_RKF143	un	deg3	22.4754378293337		
28386	RKF076_RKF144	un	deg3	15.4348847757353		
28387	RKF076_RKF145	un	deg3	8.70811860428989		
28388	RKF076_RKF146	un	deg3	18.3519537307975		
28389	RKF076_RKF147	un	deg3	11.126825996487		
28390	RKF076_RKF148	un	deg3	6.62233199097045		
28391	RKF076_RKF149	un	deg3	11.646954838685		
28392	RKF076_RKF150	un	deg3	21.4525074133537		
28393	RKF076_RKF151	un	deg3	20.4658033733722		
28394	RKF076_RKF152	un	deg3	16.0404260121775		
28395	RKF076_RKF153	un	deg3	16.6398897489541		
28396	RKF076_RKF154	un	deg3	18.8069882122404		
28397	RKF076_RKF155	un	deg3	19.7956894811584		
28398	RKF076_RKF156	un	deg3	18.2243726673828		
28399	RKF076_RKF157	un	deg3	19.3518337303749		
28400	RKF076_RKF158	un	deg3	19.8821040260775		
28401	RKF076_RKF159	un	deg3	15.6002590297346		
28402	RKF076_RKF160	un	deg3	23.0321885220749		
28403	RKF076_RKF161	un	deg3	12.5316058442143		
28404	RKF076_RKF162	un	deg3	13.0303744444141		
28405	RKF076_RKF163	un	deg3	20.68150159992		
28406	RKF076_RKF164	un	deg3	6.17984262452183		
28407	RKF076_RKF165	un	deg3	22.3874105704338		
28408	RKF076_RKF166	un	deg3	13.3576735270732		
28409	RKF076_RKF167	un	deg3	7.67097158007175		
28410	RKF076_RKF168	un	deg3	12.7180825026069		
28411	RKF076_RKF169	un	deg3	22.8376440701288		
28412	RKF076_RKF170	un	deg3	20.4399803966746		
28413	RKF076_RKF171	un	deg3	0.128907193564601		
28414	RKF076_RKF172	un	deg3	13.215471300045		
28415	RKF076_RKF173	un	deg3	15.5101155954765		
28416	RKF076_RKF174	un	deg3	17.5286166963306		
28417	RKF076_RKF175	un	deg3	21.0531708736444		
28418	RKF076_RKF176	un	deg3	14.3692564678365		
28419	RKF076_RKF177	un	deg3	16.5793238910189		
28420	RKF076_RKF179	un	deg3	18.6234813165745		
28421	RKF076_RKF180	un	deg3	0.688061682677244		
28422	RKF076_RKF181	un	deg3	12.22745485514		
28423	RKF076_RKF182	un	deg3	3.92840754522558		
28424	RKF076_RKF183	un	deg3	23.4802313150917		
28425	RKF076_RKF184	un	deg3	21.2934853922663		
28426	RKF076_RKF185	un	deg3	19.6882299912809		
28427	RKF076_RKF187	un	deg3	13.3529284210404		
28428	RKF076_RKF188	un	deg3	14.6904069635484		
28429	RKF076_RKF189	un	deg3	14.3978611085849		
28430	RKF076_RKF190	un	deg3	18.2443901997231		
28431	RKF076_RKF191	un	deg3	24.2668690519461		
28432	RKF076_RKF192	un	deg3	15.5298707926888		
28433	RKF076_RKF194	un	deg3	14.2826305204312		
28434	RKF076_RKF195	un	deg3	15.218237817277		
28435	RKF076_RKF196	un	deg3	16.5476764025614		
28436	RKF076_RKF197	un	deg3	15.9399957309577		
28437	RKF076_RKF198	un	deg3	16.9046327063882		
28438	RKF076_RKF199	un	deg3	17.2728368421017		
28439	RKF076_RKF200	un	deg3	23.8249749418681		
28440	RKF076_RKF201	un	deg3	13.9169451485716		
28441	RKF076_RKF202	un	deg3	24.2642009490949		
28442	RKF076_RKF203	un	deg3	20.1055932146178		
28443	RKF076_RKF204	un	deg3	14.4632380952789		
28444	RKF076_RKF205	un	deg3	22.738473008287		
28445	RKF076_RKF206	un	deg3	21.4212019217775		
28446	RKF076_RKF207	un	deg3	19.8273836214694		
28447	RKF076_RKF208	un	deg3	17.8069036142263		
28448	RKF076_RKF209	un	deg3	20.5378509896541		
28449	RKF076_RKF210	un	deg3	19.4831748274892		
28450	RKF076_RKF211	un	deg3	24.3375887707568		
28451	RKF076_RKF212	un	deg3	20.0629443203247		
28452	RKF076_RKF213	un	deg3	21.1000853562891		
28453	RKF076_RKF214	un	deg3	20.5297582110397		
28454	RKF076_RKF215	un	deg3	15.7922086431595		
28455	RKF076_RKF216	un	deg3	21.7105359909344		
28456	RKF076_RKF217	un	deg3	19.964060191455		
28457	RKF076_RKF218	un	deg3	19.6568277887375		
28458	RKF076_RKF219	un	deg3	17.9574608470291		
28459	RKF076_RKF221	un	deg3	13.0211358171487		
28460	RKF076_RKF222	un	deg3	24.004315619306		
28461	RKF076_RKF223	un	deg3	22.0140194531173		
28462	RKF076_RKF224	un	deg3	22.1282889104325		
28463	RKF076_RKF225	un	deg3	4.41949495910546		
28464	RKF076_RKF226	un	deg3	13.7377938356544		
28465	RKF076_RKF227	un	deg3	17.0558433991746		
28466	RKF076_RKO001	un	deg3	23.6787925372198		
28467	RKF076_RKO002	un	deg3	25.3196042270886		
28468	RKF076_RKO003	un	deg3	20.6390972667948		
28469	RKF076_RKO004	un	deg3	23.7141616574647		
28470	RKF076_RKO005	un	deg3	22.9040938860837		
28471	RKF077_RKF078	un	deg3	14.868025739924		
28472	RKF077_RKF079	un	deg3	11.8797065623901		
28473	RKF077_RKF080	un	deg3	16.5995231795505		
28474	RKF077_RKF081	un	deg3	20.8509343482551		
28475	RKF077_RKF082	un	deg3	7.43720446910152		
28476	RKF077_RKF083	un	deg3	19.3431575838447		
28477	RKF077_RKF084	un	deg3	19.4024956232927		
28478	RKF077_RKF085	un	deg3	4.08123448353763		
28479	RKF077_RKF086	un	deg3	6.58107606537408		
28480	RKF077_RKF087	un	deg3	7.60098643334788		
28481	RKF077_RKF088	un	deg3	20.6432735001506		
28482	RKF077_RKF089	un	deg3	19.2835407884616		
28483	RKF077_RKF090	un	deg3	22.5133877166286		
28484	RKF077_RKF091	un	deg3	19.0392171506173		
28485	RKF077_RKF092	un	deg3	19.4819280757813		
28486	RKF077_RKF093	un	deg3	15.4711662600812		
28487	RKF077_RKF094	un	deg3	21.0791639344428		
28488	RKF077_RKF095	un	deg3	14.6990782490791		
28489	RKF077_RKF096	un	deg3	14.5026956236275		
28490	RKF077_RKF097	un	deg3	18.5323603166353		
28491	RKF077_RKF098	un	deg3	17.7418257240167		
28492	RKF077_RKF099	un	deg3	23.3659184690061		
28493	RKF077_RKF100	un	deg3	19.3634521524805		
28494	RKF077_RKF101	un	deg3	13.9709531420767		
28495	RKF077_RKF102	un	deg3	14.5608273420112		
28496	RKF077_RKF103	un	deg3	18.2835256755457		
28497	RKF077_RKF104	un	deg3	22.6748911352936		
28498	RKF077_RKF105	un	deg3	18.7937291659132		
28499	RKF077_RKF106	un	deg3	17.3741146162361		
28500	RKF077_RKF107	un	deg3	21.4323507293761		
28501	RKF077_RKF108	un	deg3	22.6266103587004		
28502	RKF077_RKF111	un	deg3	1.58242011193624		
28503	RKF077_RKF112	un	deg3	21.3893431769568		
28504	RKF077_RKF114	un	deg3	21.4702682003285		
28505	RKF077_RKF115	un	deg3	22.59618156807		
28506	RKF077_RKF116	un	deg3	20.4765513818832		
28507	RKF077_RKF118	un	deg3	20.5027342470962		
28508	RKF077_RKF119	un	deg3	0.657741809587947		
28509	RKF077_RKF120	un	deg3	14.0760015603544		
28510	RKF077_RKF122	un	deg3	4.66234883930144		
28511	RKF077_RKF123	un	deg3	3.69422224004575		
28512	RKF077_RKF125	un	deg3	18.2422896777923		
28513	RKF077_RKF127	un	deg3	22.3962551495333		
28514	RKF077_RKF128	un	deg3	12.3781210528427		
28515	RKF077_RKF130	un	deg3	17.3685363952205		
28516	RKF077_RKF131	un	deg3	19.4535316313811		
28517	RKF077_RKF132	un	deg3	16.2913988703481		
28518	RKF077_RKF133	un	deg3	17.1553185604189		
28519	RKF077_RKF134	un	deg3	17.7629955833884		
28520	RKF077_RKF135	un	deg3	18.7450007968846		
28521	RKF077_RKF136	un	deg3	13.8267126690157		
28522	RKF077_RKF137	un	deg3	22.574331804487		
28523	RKF077_RKF138	un	deg3	14.5737233895582		
28524	RKF077_RKF139	un	deg3	20.8666694757389		
28525	RKF077_RKF140	un	deg3	18.6891668485709		
28526	RKF077_RKF141	un	deg3	21.4545157416478		
28527	RKF077_RKF142	un	deg3	21.6647024920437		
28528	RKF077_RKF143	un	deg3	20.8653800645434		
28529	RKF077_RKF144	un	deg3	23.607172058174		
28530	RKF077_RKF145	un	deg3	15.3278890931438		
28531	RKF077_RKF146	un	deg3	15.6467357346803		
28532	RKF077_RKF147	un	deg3	8.21833828674198		
28533	RKF077_RKF148	un	deg3	1.52689983144364		
28534	RKF077_RKF149	un	deg3	17.7062863622256		
28535	RKF077_RKF150	un	deg3	17.4218052356641		
28536	RKF077_RKF151	un	deg3	23.7429912157941		
28537	RKF077_RKF152	un	deg3	14.9308304187131		
28538	RKF077_RKF153	un	deg3	22.2603388013567		
28539	RKF077_RKF154	un	deg3	21.5707985445597		
28540	RKF077_RKF155	un	deg3	21.9142273515431		
28541	RKF077_RKF156	un	deg3	22.5124469946018		
28542	RKF077_RKF157	un	deg3	23.2946098695784		
28543	RKF077_RKF158	un	deg3	23.2463233023543		
28544	RKF077_RKF159	un	deg3	15.681922766104		
28545	RKF077_RKF160	un	deg3	15.8540429360348		
28546	RKF077_RKF161	un	deg3	14.585776953573		
28547	RKF077_RKF162	un	deg3	13.9161278831373		
28548	RKF077_RKF163	un	deg3	20.3207425181085		
28549	RKF077_RKF164	un	deg3	13.6405834670261		
28550	RKF077_RKF165	un	deg3	20.9453092287531		
28551	RKF077_RKF166	un	deg3	13.7916094106553		
28552	RKF077_RKF167	un	deg3	3.83385661478678		
28553	RKF077_RKF168	un	deg3	15.5833798779805		
28554	RKF077_RKF169	un	deg3	23.3805127871644		
28555	RKF077_RKF170	un	deg3	23.3248688435765		
28556	RKF077_RKF171	un	deg3	0.609892113158992		
28557	RKF077_RKF172	un	deg3	14.0481363427257		
28558	RKF077_RKF173	un	deg3	19.2271198542087		
28559	RKF077_RKF174	un	deg3	19.0698944442813		
28560	RKF077_RKF175	un	deg3	13.7378930870598		
28561	RKF077_RKF176	un	deg3	2.88669140029447		
28562	RKF077_RKF177	un	deg3	21.690642220185		
28563	RKF077_RKF178	un	deg3	14.7531792473766		
28564	RKF077_RKF179	un	deg3	18.7382739656543		
28565	RKF077_RKF180	un	deg3	15.0046856431054		
28566	RKF077_RKF181	un	deg3	13.2058359032478		
28567	RKF077_RKF183	un	deg3	17.1623972379127		
28568	RKF077_RKF184	un	deg3	14.9723835407763		
28569	RKF077_RKF185	un	deg3	19.6237665386668		
28570	RKF077_RKF186	un	deg3	19.4327108025639		
28571	RKF077_RKF187	un	deg3	20.6428435235349		
28572	RKF077_RKF188	un	deg3	18.8014898468357		
28573	RKF077_RKF189	un	deg3	23.4186925260162		
28574	RKF077_RKF190	un	deg3	21.4605334667478		
28575	RKF077_RKF191	un	deg3	20.702701134295		
28576	RKF077_RKF192	un	deg3	20.5700003676839		
28577	RKF077_RKF193	un	deg3	20.3407970919602		
28578	RKF077_RKF197	un	deg3	17.1444944428915		
28579	RKF077_RKF198	un	deg3	21.5936347084876		
28580	RKF077_RKF199	un	deg3	21.8530830824302		
28581	RKF077_RKF200	un	deg3	22.0911016402026		
28582	RKF077_RKF201	un	deg3	1.19336785888277		
28583	RKF077_RKF202	un	deg3	21.8057314329928		
28584	RKF077_RKF203	un	deg3	3.98027349120116		
28585	RKF077_RKF204	un	deg3	16.5289697955662		
28586	RKF077_RKF205	un	deg3	13.5301402514199		
28587	RKF077_RKF206	un	deg3	23.6757899473951		
28588	RKF077_RKF207	un	deg3	23.6694568183225		
28589	RKF077_RKF208	un	deg3	21.1901220997638		
28590	RKF077_RKF209	un	deg3	19.8668014951504		
28591	RKF077_RKF210	un	deg3	23.0299167903888		
28592	RKF077_RKF211	un	deg3	19.3092279596078		
28593	RKF077_RKF212	un	deg3	17.0951251823537		
28594	RKF077_RKF213	un	deg3	16.9574457308445		
28595	RKF077_RKF214	un	deg3	16.8325988763606		
28596	RKF077_RKF215	un	deg3	18.8308478900508		
28597	RKF077_RKF216	un	deg3	18.1943302588775		
28598	RKF077_RKF217	un	deg3	14.688798960939		
28599	RKF077_RKF218	un	deg3	23.0617957681886		
28600	RKF077_RKF219	un	deg3	16.2651098911729		
28601	RKF077_RKF220	un	deg3	20.9774699481704		
28602	RKF077_RKF221	un	deg3	18.7693234806381		
28603	RKF077_RKF222	un	deg3	18.0504735241443		
28604	RKF077_RKF223	un	deg3	22.8464273792963		
28605	RKF077_RKF224	un	deg3	22.9020985546897		
28606	RKF077_RKF226	un	deg3	12.0229590638878		
28607	RKF077_RKF227	un	deg3	16.0314245544889		
28608	RKF077_RKO001	un	deg3	20.4199413071929		
28609	RKF077_RKO002	un	deg3	21.6958044259998		
28610	RKF077_RKO003	un	deg3	21.6227156823934		
28611	RKF077_RKO004	un	deg3	14.3406864120818		
28612	RKF077_RKO005	un	deg3	21.5274467923832		
28613	RKF078_RKF079	un	deg3	18.7707638105196		
28614	RKF078_RKF080	un	deg3	22.5006613401881		
28615	RKF078_RKF081	un	deg3	23.9545985712159		
28616	RKF078_RKF082	un	deg3	3.94611989364296		
28617	RKF078_RKF083	un	deg3	20.1278853244692		
28618	RKF078_RKF084	un	deg3	23.365381108898		
28619	RKF078_RKF085	un	deg3	6.33150790332309		
28620	RKF078_RKF086	un	deg3	9.63569989410121		
28621	RKF078_RKF087	un	deg3	15.650491300389		
28622	RKF078_RKF088	un	deg3	17.084842446189		
28623	RKF078_RKF089	un	deg3	21.7162817574078		
28624	RKF078_RKF090	un	deg3	17.6710696271948		
28625	RKF078_RKF091	un	deg3	17.4931747852195		
28626	RKF078_RKF092	un	deg3	22.5819909831068		
28627	RKF078_RKF093	un	deg3	15.0910744057072		
28628	RKF078_RKF094	un	deg3	15.4533906010868		
28629	RKF078_RKF095	un	deg3	22.5213430682802		
28630	RKF078_RKF096	un	deg3	16.6225871199672		
28631	RKF078_RKF097	un	deg3	15.5158161171238		
28632	RKF078_RKF098	un	deg3	14.7687786502649		
28633	RKF078_RKF099	un	deg3	21.8522330557516		
28634	RKF078_RKF100	un	deg3	16.6972290925739		
28635	RKF078_RKF101	un	deg3	19.2467208333835		
28636	RKF078_RKF102	un	deg3	16.6604287629609		
28637	RKF078_RKF103	un	deg3	14.7742753384287		
28638	RKF078_RKF104	un	deg3	14.8379304762616		
28639	RKF078_RKF105	un	deg3	20.4837999543565		
28640	RKF078_RKF106	un	deg3	13.2524423785003		
28641	RKF078_RKF107	un	deg3	21.1768733598685		
28642	RKF078_RKF108	un	deg3	19.8902010652348		
28643	RKF078_RKF109	un	deg3	22.0687548040089		
28644	RKF078_RKF110	un	deg3	16.6398506550365		
28645	RKF078_RKF111	un	deg3	1.22583862280487		
28646	RKF078_RKF112	un	deg3	13.9163135020815		
28647	RKF078_RKF113	un	deg3	15.2336784731228		
28648	RKF078_RKF115	un	deg3	17.3936025509058		
28649	RKF078_RKF116	un	deg3	15.1289613809993		
28650	RKF078_RKF117	un	deg3	23.6151947755418		
28651	RKF078_RKF118	un	deg3	23.7333402671131		
28652	RKF078_RKF119	un	deg3	4.90752939121307		
28653	RKF078_RKF120	un	deg3	18.9841788171207		
28654	RKF078_RKF121	un	deg3	20.0268405997019		
28655	RKF078_RKF122	un	deg3	21.0801683806764		
28656	RKF078_RKF123	un	deg3	3.47599144597336		
28657	RKF078_RKF124	un	deg3	22.6524164569146		
28658	RKF078_RKF125	un	deg3	15.3956168498684		
28659	RKF078_RKF126	un	deg3	20.9808418622508		
28660	RKF078_RKF127	un	deg3	15.4750289674473		
28661	RKF078_RKF128	un	deg3	10.640195410196		
28662	RKF078_RKF129	un	deg3	24.5395891671296		
28663	RKF078_RKF130	un	deg3	18.8613901594076		
28664	RKF078_RKF131	un	deg3	18.0566477474306		
28665	RKF078_RKF132	un	deg3	19.7226194940674		
28666	RKF078_RKF133	un	deg3	23.2737263668869		
28667	RKF078_RKF134	un	deg3	14.6892293572146		
28668	RKF078_RKF135	un	deg3	21.9470715274908		
28669	RKF078_RKF136	un	deg3	15.0310439516727		
28670	RKF078_RKF137	un	deg3	16.5356358643216		
28671	RKF078_RKF138	un	deg3	14.6640199479766		
28672	RKF078_RKF139	un	deg3	22.6742471853383		
28673	RKF078_RKF140	un	deg3	19.6544516268816		
28674	RKF078_RKF141	un	deg3	21.7382483584352		
28675	RKF078_RKF142	un	deg3	19.3170670407253		
28676	RKF078_RKF143	un	deg3	15.8545451899195		
28677	RKF078_RKF144	un	deg3	19.5197064866525		
28678	RKF078_RKF145	un	deg3	17.3926985849218		
28679	RKF078_RKF146	un	deg3	16.0186921579897		
28680	RKF078_RKF147	un	deg3	21.1306634010441		
28681	RKF078_RKF148	un	deg3	19.2826550467585		
28682	RKF078_RKF149	un	deg3	17.1496074834696		
28683	RKF078_RKF150	un	deg3	17.9513130486669		
28684	RKF078_RKF151	un	deg3	14.1613246196662		
28685	RKF078_RKF152	un	deg3	19.961816207606		
28686	RKF078_RKF153	un	deg3	15.8688120027621		
28687	RKF078_RKF154	un	deg3	13.9208894966994		
28688	RKF078_RKF155	un	deg3	22.9320955334788		
28689	RKF078_RKF156	un	deg3	20.0778335143205		
28690	RKF078_RKF157	un	deg3	20.5577801622098		
28691	RKF078_RKF158	un	deg3	20.4784433916629		
28692	RKF078_RKF159	un	deg3	22.5874354761393		
28693	RKF078_RKF160	un	deg3	13.7527887241745		
28694	RKF078_RKF161	un	deg3	18.1113936391082		
28695	RKF078_RKF162	un	deg3	22.9159174495701		
28696	RKF078_RKF163	un	deg3	21.2584134037124		
28697	RKF078_RKF164	un	deg3	22.3584152169881		
28698	RKF078_RKF165	un	deg3	14.9022148327765		
28699	RKF078_RKF166	un	deg3	14.8239328636472		
28700	RKF078_RKF167	un	deg3	5.21154784890859		
28701	RKF078_RKF168	un	deg3	12.8761464467569		
28702	RKF078_RKF169	un	deg3	16.4599541881305		
28703	RKF078_RKF170	un	deg3	20.4948800710294		
28704	RKF078_RKF171	un	deg3	1.7711862002879		
28705	RKF078_RKF172	un	deg3	14.5294517371763		
28706	RKF078_RKF173	un	deg3	14.65411976464		
28707	RKF078_RKF174	un	deg3	20.3986002342447		
28708	RKF078_RKF175	un	deg3	20.2928239222717		
28709	RKF078_RKF176	un	deg3	21.9574035376554		
28710	RKF078_RKF177	un	deg3	16.9360775148223		
28711	RKF078_RKF178	un	deg3	22.0590931841282		
28712	RKF078_RKF179	un	deg3	19.6615274498183		
28713	RKF078_RKF180	un	deg3	23.0692600649716		
28714	RKF078_RKF181	un	deg3	23.5687331670129		
28715	RKF078_RKF182	un	deg3	20.8874337278364		
28716	RKF078_RKF183	un	deg3	13.6056857067642		
28717	RKF078_RKF184	un	deg3	15.9653784401507		
28718	RKF078_RKF185	un	deg3	23.7215347440797		
28719	RKF078_RKF186	un	deg3	18.9630154604133		
28720	RKF078_RKF187	un	deg3	18.8464693795477		
28721	RKF078_RKF188	un	deg3	11.8562419494147		
28722	RKF078_RKF189	un	deg3	20.9551564649344		
28723	RKF078_RKF190	un	deg3	19.797934128758		
28724	RKF078_RKF191	un	deg3	19.9220437873371		
28725	RKF078_RKF192	un	deg3	18.252863644705		
28726	RKF078_RKF194	un	deg3	20.0369099214192		
28727	RKF078_RKF195	un	deg3	24.3162986124378		
28728	RKF078_RKF196	un	deg3	22.8432270073499		
28729	RKF078_RKF197	un	deg3	18.319047951436		
28730	RKF078_RKF198	un	deg3	22.4073659075184		
28731	RKF078_RKF199	un	deg3	23.8270168466406		
28732	RKF078_RKF200	un	deg3	12.157525897743		
28733	RKF078_RKF201	un	deg3	16.3807372807578		
28734	RKF078_RKF202	un	deg3	14.8130711897024		
28735	RKF078_RKF203	un	deg3	23.0613563353952		
28736	RKF078_RKF204	un	deg3	18.8336004527399		
28737	RKF078_RKF205	un	deg3	21.1962891979499		
28738	RKF078_RKF206	un	deg3	21.8111898756281		
28739	RKF078_RKF207	un	deg3	17.4291050953686		
28740	RKF078_RKF208	un	deg3	14.3818464089254		
28741	RKF078_RKF209	un	deg3	17.1876258632651		
28742	RKF078_RKF210	un	deg3	23.2677428407828		
28743	RKF078_RKF211	un	deg3	11.9957363067454		
28744	RKF078_RKF212	un	deg3	20.6040294898719		
28745	RKF078_RKF213	un	deg3	21.8767027798147		
28746	RKF078_RKF214	un	deg3	13.9301617220511		
28747	RKF078_RKF215	un	deg3	24.5149091793078		
28748	RKF078_RKF216	un	deg3	12.7613618467494		
28749	RKF078_RKF217	un	deg3	15.2410243838287		
28750	RKF078_RKF218	un	deg3	21.0298443776082		
28751	RKF078_RKF219	un	deg3	19.8642651761725		
28752	RKF078_RKF220	un	deg3	22.5449413866904		
28753	RKF078_RKF221	un	deg3	2.61742805180847		
28754	RKF078_RKF222	un	deg3	18.67491007383		
28755	RKF078_RKF223	un	deg3	22.2129838298595		
28756	RKF078_RKF224	un	deg3	13.3820858903091		
28757	RKF078_RKF225	un	deg3	1.61811830365707		
28758	RKF078_RKF226	un	deg3	20.417130092233		
28759	RKF078_RKF227	un	deg3	21.5918655122182		
28760	RKF078_RKO001	un	deg3	19.1616685492538		
28761	RKF078_RKO002	un	deg3	20.4715960566207		
28762	RKF078_RKO003	un	deg3	14.3767764501733		
28763	RKF078_RKO004	un	deg3	15.7290833889338		
28764	RKF078_RKO005	un	deg3	16.8753326911956		
28765	RKF079_RKF080	un	deg3	13.5859584852185		
28766	RKF079_RKF081	un	deg3	19.3054740728619		
28767	RKF079_RKF082	un	deg3	0.613043956873412		
28768	RKF079_RKF083	un	deg3	20.1984872987689		
28769	RKF079_RKF084	un	deg3	21.5517210689495		
28770	RKF079_RKF085	un	deg3	1.57371426677196		
28771	RKF079_RKF086	un	deg3	3.73112590182473		
28772	RKF079_RKF087	un	deg3	12.5639671444869		
28773	RKF079_RKF088	un	deg3	19.6746768333746		
28774	RKF079_RKF089	un	deg3	21.7116007605334		
28775	RKF079_RKF090	un	deg3	21.1300334370843		
